nivel,objeto,taxonomia_id,area,principal,confianza,fuente,asignada_en
acta,decada_votada:sen:887,AUX.SINCLASIF,AUX,1,0.0,agente:texto,2026-09-06T13:50:49Z
acta,decada_votada:sen:888,DEF.DEFENSA,DEF,1,0.95,agente:texto,2026-09-06T14:35:18Z
acta,decada_votada:sen:888,DEF.TRATADO,DEF,0,0.95,agente:texto,2026-09-06T14:35:18Z
acta,decada_votada:sen:889,DEF.DEFENSA,DEF,1,0.95,agente:texto,2026-09-06T14:28:25Z
acta,decada_votada:sen:889,DEF.TRATADO,DEF,0,0.95,agente:texto,2026-09-06T14:28:25Z
acta,decada_votada:sen:890,DEF.DEFENSA,DEF,1,0.95,agente:texto,2026-09-06T13:57:09Z
acta,decada_votada:sen:890,DEF.TRATADO,DEF,0,0.95,agente:texto,2026-09-06T13:57:09Z
acta,decada_votada:sen:891,AUX.TRAMITE,AUX,0,0.85,agente:texto,2026-09-06T14:34:05Z
acta,decada_votada:sen:891,ECON.DEUDA,ECON,1,0.85,agente:texto,2026-09-06T14:34:05Z
acta,decada_votada:sen:891,INFRA.VIVIENDA,INFRA,0,0.85,agente:texto,2026-09-06T14:34:05Z
acta,decada_votada:sen:892,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T14:35:52Z
acta,decada_votada:sen:893,AMB.RESID,AMB,1,0.85,agente:texto,2026-09-06T14:37:37Z
acta,decada_votada:sen:893,DESREG.DESECO,DESREG,0,0.85,agente:texto,2026-09-06T14:37:37Z
acta,decada_votada:sen:893,PROD.COMEX,PROD,0,0.85,agente:texto,2026-09-06T14:37:37Z
acta,decada_votada:sen:894,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T14:28:05Z
acta,decada_votada:sen:895,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T14:42:31Z
acta,decada_votada:sen:897,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T13:43:17Z
acta,decada_votada:sen:898,JUST.PENAL,JUST,1,0.95,agente:texto,2026-09-06T13:52:37Z
acta,decada_votada:sen:898,JUST.SEGINT,JUST,0,0.95,agente:texto,2026-09-06T13:52:37Z
acta,decada_votada:sen:899,DESSOC.PNC,DESSOC,0,0.95,agente:texto,2026-09-06T13:42:59Z
acta,decada_votada:sen:899,JUST.PROPIED,JUST,1,0.95,agente:texto,2026-09-06T13:42:59Z
acta,decada_votada:sen:899,TRAB.PREV,TRAB,0,0.95,agente:texto,2026-09-06T13:42:59Z
acta,decada_votada:sen:902,AUX.HOMENAJE,AUX,1,0.95,agente:texto,2026-09-06T14:26:48Z
acta,decada_votada:sen:906,AMB.BOSQUE,AMB,1,0.75,agente:texto,2026-09-06T14:47:24Z
acta,decada_votada:sen:906,AMB.MINER,AMB,0,0.75,agente:texto,2026-09-06T14:47:24Z
acta,decada_votada:sen:906,DESREG.DESECO,DESREG,0,0.75,agente:texto,2026-09-06T14:47:24Z
acta,decada_votada:sen:906,PROD.COMEX,PROD,0,0.75,agente:texto,2026-09-06T14:47:24Z
acta,decada_votada:sen:906,SALUD.SISTEMA,SALUD,0,0.75,agente:texto,2026-09-06T14:47:24Z
acta,decada_votada:sen:910,DEF.TRATADO,DEF,1,0.95,agente:texto,2026-09-06T14:37:27Z
acta,decada_votada:sen:910,DERSOC.DDHH,DERSOC,0,0.95,agente:texto,2026-09-06T14:37:27Z
acta,decada_votada:sen:910,DERSOC.GENERO,DERSOC,0,0.95,agente:texto,2026-09-06T14:37:27Z
acta,decada_votada:sen:911,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T14:44:38Z
acta,decada_votada:sen:912,DEF.EXTERIOR,DEF,0,0.95,agente:texto,2026-09-06T14:26:45Z
acta,decada_votada:sen:912,DEF.TRATADO,DEF,1,0.95,agente:texto,2026-09-06T14:26:45Z
acta,decada_votada:sen:912,POLINST.ORGEST,POLINST,0,0.95,agente:texto,2026-09-06T14:26:45Z
acta,decada_votada:sen:913,AUX.HOMENAJE,AUX,1,0.95,agente:texto,2026-09-06T14:23:57Z
acta,decada_votada:sen:914,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T14:47:54Z
acta,decada_votada:sen:915,ECON.PRESU,ECON,0,0.85,agente:texto,2026-09-06T14:03:25Z
acta,decada_votada:sen:915,INFRA.TRANSP,INFRA,0,0.85,agente:texto,2026-09-06T14:03:25Z
acta,decada_votada:sen:915,SALUD.DISCAP,SALUD,1,0.85,agente:texto,2026-09-06T14:03:25Z
acta,decada_votada:sen:916,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T14:31:53Z
acta,decada_votada:sen:916,JUST.JUDIC,JUST,1,0.99,manual,2026-09-07T19:08:32Z
acta,decada_votada:sen:917,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T14:42:34Z
acta,decada_votada:sen:918,AMB.MINER,AMB,0,0.9,agente:texto,2026-09-06T14:18:57Z
acta,decada_votada:sen:918,CULT.CULTURA,CULT,1,0.9,agente:texto,2026-09-06T14:18:57Z
acta,decada_votada:sen:918,JUST.PROPIED,JUST,0,0.9,agente:texto,2026-09-06T14:18:57Z
acta,decada_votada:sen:919,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T14:31:29Z
acta,decada_votada:sen:924,AUX.TRAMITE,AUX,0,0.95,agente:texto,2026-09-06T13:58:26Z
acta,decada_votada:sen:924,ECON.DEUDA,ECON,1,0.95,agente:texto,2026-09-06T13:58:26Z
acta,decada_votada:sen:924,TRAB.PREV,TRAB,0,0.95,agente:texto,2026-09-06T13:58:26Z
acta,decada_votada:sen:925,AUX.TRAMITE,AUX,0,0.75,agente:texto,2026-09-06T14:40:08Z
acta,decada_votada:sen:925,JUST.SEGINT,JUST,0,0.75,agente:texto,2026-09-06T14:40:08Z
acta,decada_votada:sen:925,POLINST.ORGEST,POLINST,1,0.75,agente:texto,2026-09-06T14:40:08Z
acta,decada_votada:sen:928,AUX.SINCLASIF,AUX,1,0.0,agente:texto,2026-09-06T13:31:36Z
acta,decada_votada:sen:929,AUX.HOMENAJE,AUX,0,0.85,agente:texto,2026-09-06T14:47:34Z
acta,decada_votada:sen:929,CULT.CULTURA,CULT,1,0.85,agente:texto,2026-09-06T14:47:34Z
acta,decada_votada:sen:93,DEF.DEFENSA,DEF,1,0.95,agente:texto,2026-09-06T14:18:34Z
acta,decada_votada:sen:93,DEF.EXTERIOR,DEF,0,0.95,agente:texto,2026-09-06T14:18:34Z
acta,decada_votada:sen:93,DEF.TRATADO,DEF,0,0.95,agente:texto,2026-09-06T14:18:34Z
acta,decada_votada:sen:930,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T14:36:30Z
acta,decada_votada:sen:931,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T14:09:44Z
acta,decada_votada:sen:932,DERSOC.DDHH,DERSOC,1,0.8,agente:texto,2026-09-06T13:42:44Z
acta,decada_votada:sen:932,JUST.JUDIC,JUST,0,0.8,agente:texto,2026-09-06T13:42:44Z
acta,decada_votada:sen:932,JUST.PENAL,JUST,0,0.8,agente:texto,2026-09-06T13:42:44Z
acta,decada_votada:sen:933,DERSOC.DDHH,DERSOC,1,0.95,agente:texto,2026-09-06T14:08:43Z
acta,decada_votada:sen:933,DERSOC.NINEZ,DERSOC,0,0.95,agente:texto,2026-09-06T14:08:43Z
acta,decada_votada:sen:933,JUST.SEGINT,JUST,0,0.95,agente:texto,2026-09-06T14:08:43Z
acta,decada_votada:sen:934,AUX.HOMENAJE,AUX,0,0.85,agente:texto,2026-09-06T14:07:46Z
acta,decada_votada:sen:934,CULT.CULTURA,CULT,1,0.85,agente:texto,2026-09-06T14:07:46Z
acta,decada_votada:sen:937,DERSOC.NINEZ,DERSOC,1,0.5,manual,2026-09-07T19:08:32Z
acta,decada_votada:sen:938,DEF.DEFENSA,DEF,1,0.95,agente:texto,2026-09-06T13:48:37Z
acta,decada_votada:sen:938,DEF.TRATADO,DEF,0,0.95,agente:texto,2026-09-06T13:48:37Z
acta,decada_votada:sen:94,DEF.DEFENSA,DEF,1,0.95,agente:texto,2026-09-06T14:08:32Z
acta,decada_votada:sen:94,DEF.EXTERIOR,DEF,0,0.95,agente:texto,2026-09-06T14:08:32Z
acta,decada_votada:sen:94,DEF.TRATADO,DEF,0,0.95,agente:texto,2026-09-06T14:08:32Z
acta,decada_votada:sen:941,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T13:42:12Z
acta,decada_votada:sen:942,AUX.HOMENAJE,AUX,0,0.85,agente:texto,2026-09-06T14:18:49Z
acta,decada_votada:sen:942,CULT.CULTURA,CULT,1,0.85,agente:texto,2026-09-06T14:18:49Z
acta,decada_votada:sen:942,DEF.EXTERIOR,DEF,0,0.85,agente:texto,2026-09-06T14:18:49Z
acta,decada_votada:sen:948,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T13:53:46Z
acta,decada_votada:sen:952,AUX.HOMENAJE,AUX,1,0.95,agente:texto,2026-09-06T14:32:54Z
acta,decada_votada:sen:955,AMB.BOSQUE,AMB,1,0.95,agente:texto,2026-09-06T14:48:30Z
acta,decada_votada:sen:956,AMB.BOSQUE,AMB,1,0.95,agente:texto,2026-09-06T14:48:27Z
acta,decada_votada:sen:956,ECON.PRESU,ECON,0,0.95,agente:texto,2026-09-06T14:48:27Z
acta,decada_votada:sen:960,AMB.BOSQUE,AMB,1,0.95,agente:texto,2026-09-06T14:48:00Z
acta,decada_votada:sen:963,AMB.BOSQUE,AMB,1,0.95,agente:texto,2026-09-06T14:39:07Z
acta,decada_votada:sen:963,ECON.PRESU,ECON,0,0.95,agente:texto,2026-09-06T14:39:07Z
acta,decada_votada:sen:964,AMB.BOSQUE,AMB,1,0.95,agente:texto,2026-09-06T14:00:57Z
acta,decada_votada:sen:965,AMB.BOSQUE,AMB,1,0.95,agente:texto,2026-09-06T14:45:37Z
acta,decada_votada:sen:965,AUX.TRAMITE,AUX,0,0.95,agente:texto,2026-09-06T14:45:37Z
acta,decada_votada:sen:966,AMB.BOSQUE,AMB,1,0.95,agente:texto,2026-09-06T14:46:20Z
acta,decada_votada:sen:966,AUX.TRAMITE,AUX,0,0.95,agente:texto,2026-09-06T14:46:20Z
acta,decada_votada:sen:967,AMB.BOSQUE,AMB,1,0.95,agente:texto,2026-09-06T14:46:11Z
acta,decada_votada:sen:968,AMB.BOSQUE,AMB,1,0.95,agente:texto,2026-09-06T14:46:09Z
acta,decada_votada:sen:969,AMB.BOSQUE,AMB,1,0.95,agente:texto,2026-09-06T14:41:11Z
acta,decada_votada:sen:969,ECON.PRESU,ECON,0,0.95,agente:texto,2026-09-06T14:41:11Z
acta,decada_votada:sen:970,AMB.BOSQUE,AMB,1,0.95,agente:texto,2026-09-06T14:40:42Z
acta,decada_votada:sen:970,ECON.PRESU,ECON,0,0.95,agente:texto,2026-09-06T14:40:42Z
acta,decada_votada:sen:972,AMB.BOSQUE,AMB,1,0.85,agente:texto,2026-09-06T14:49:01Z
acta,decada_votada:sen:972,JUST.CIVCOM,JUST,0,0.85,agente:texto,2026-09-06T14:49:01Z
acta,decada_votada:sen:974,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T14:37:50Z
acta,decada_votada:sen:975,AUX.HOMENAJE,AUX,0,0.95,agente:texto,2026-09-06T14:34:30Z
acta,decada_votada:sen:975,DERSOC.NINEZ,DERSOC,1,0.95,agente:texto,2026-09-06T14:34:30Z
acta,decada_votada:sen:976,ECON.COPART,ECON,0,0.95,agente:texto,2026-09-06T14:10:02Z
acta,decada_votada:sen:976,ECON.PRESU,ECON,0,0.95,agente:texto,2026-09-06T14:10:02Z
acta,decada_votada:sen:976,ENER.COMBUS,ENER,1,0.95,agente:texto,2026-09-06T14:10:02Z
acta,decada_votada:sen:976,ENER.TARIFA,ENER,0,0.95,agente:texto,2026-09-06T14:10:02Z
acta,decada_votada:sen:977,ECON.COPART,ECON,0,0.95,agente:texto,2026-09-06T14:30:32Z
acta,decada_votada:sen:977,ENER.COMBUS,ENER,1,0.95,agente:texto,2026-09-06T14:30:32Z
acta,decada_votada:sen:977,ENER.TARIFA,ENER,0,0.95,agente:texto,2026-09-06T14:30:32Z
acta,decada_votada:sen:978,ECON.TRIB,ECON,1,0.95,agente:texto,2026-09-06T14:16:57Z
acta,decada_votada:sen:98,DEF.DEFENSA,DEF,1,0.95,agente:texto,2026-09-06T13:43:52Z
acta,decada_votada:sen:98,DEF.TRATADO,DEF,0,0.95,agente:texto,2026-09-06T13:43:52Z
acta,decada_votada:sen:982,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T13:35:55Z
acta,decada_votada:sen:983,DERSOC.DDHH,DERSOC,0,0.9,agente:texto,2026-09-06T13:37:09Z
acta,decada_votada:sen:983,SALUD.MENTAL,SALUD,1,0.9,agente:texto,2026-09-06T13:37:09Z
acta,decada_votada:sen:983,SALUD.SISTEMA,SALUD,0,0.9,agente:texto,2026-09-06T13:37:09Z
acta,decada_votada:sen:984,DERSOC.ORIGIN,DERSOC,0,0.9,agente:texto,2026-09-06T13:55:13Z
acta,decada_votada:sen:984,DESSOC.ASIST,DESSOC,0,0.9,agente:texto,2026-09-06T13:55:13Z
acta,decada_votada:sen:984,TRAB.LABOR,TRAB,0,0.9,agente:texto,2026-09-06T13:55:13Z
acta,decada_votada:sen:984,TRAB.PREV,TRAB,1,0.9,agente:texto,2026-09-06T13:55:13Z
acta,decada_votada:sen:985,DEF.TRATADO,DEF,1,0.85,agente:texto,2026-09-06T14:26:26Z
acta,decada_votada:sen:985,ECON.PRESU,ECON,0,0.85,agente:texto,2026-09-06T14:26:26Z
acta,decada_votada:sen:986,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T13:51:22Z
acta,decada_votada:sen:988,AMB.CLIMA,AMB,0,0.95,agente:texto,2026-09-06T13:52:29Z
acta,decada_votada:sen:988,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-09-06T13:52:29Z
acta,decada_votada:sen:988,ECON.TRIB,ECON,0,0.95,agente:texto,2026-09-06T13:52:29Z
acta,decada_votada:sen:988,ENER.COMBUS,ENER,1,0.95,agente:texto,2026-09-06T13:52:29Z
acta,decada_votada:sen:988,PROD.AGRO,PROD,0,0.95,agente:texto,2026-09-06T13:52:29Z
acta,decada_votada:sen:989,EDU.SUPERIOR,EDU,1,0.99,manual,2026-09-07T19:08:32Z
acta,decada_votada:sen:990,DESREG.MODEST,DESREG,0,0.85,agente:texto,2026-09-06T14:37:44Z
acta,decada_votada:sen:990,POLINST.ETICA,POLINST,0,0.85,agente:texto,2026-09-06T14:37:44Z
acta,decada_votada:sen:990,SALUD.SISTEMA,SALUD,1,0.85,agente:texto,2026-09-06T14:37:44Z
acta,decada_votada:sen:992,CYT.CIBER,CYT,0,0.95,agente:texto,2026-09-06T13:41:55Z
acta,decada_votada:sen:992,JUST.PENAL,JUST,1,0.95,agente:texto,2026-09-06T13:41:55Z
acta,decada_votada:sen:995,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T14:28:02Z
acta,decada_votada:sen:996,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T14:36:36Z
acta,decada_votada:sen:997,AMB.AGUA,AMB,1,0.95,agente:texto,2026-09-06T13:46:11Z
acta,decada_votada:sen:997,INFRA.OBRA,INFRA,0,0.95,agente:texto,2026-09-06T13:46:11Z
acta,decada_votada:sen:997,JUST.SEGINT,JUST,0,0.95,agente:texto,2026-09-06T13:46:11Z
acta,decada_votada:sen:999,AUX.HOMENAJE,AUX,1,0.95,agente:texto,2026-09-06T13:39:17Z
acta,senado:1,ECON.DEUDA,ECON,1,0.95,agente:texto,2026-09-06T13:56:42Z
acta,senado:1,ECON.PRESU,ECON,0,0.95,agente:texto,2026-09-06T13:56:42Z
acta,senado:101,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T13:30:13Z
acta,senado:102,AUX.SINCLASIF,AUX,1,0.0,agente:texto,2026-09-06T14:31:33Z
acta,senado:108,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T13:35:19Z
acta,senado:109,JUST.JUDIC,JUST,0,0.95,agente:texto,2026-09-06T13:50:38Z
acta,senado:109,JUST.PENAL,JUST,1,0.95,agente:texto,2026-09-06T13:50:38Z
acta,senado:109,JUST.SEGINT,JUST,0,0.95,agente:texto,2026-09-06T13:50:38Z
acta,senado:110,JUST.JUDIC,JUST,0,0.95,agente:texto,2026-09-06T13:49:46Z
acta,senado:110,JUST.PENAL,JUST,1,0.95,agente:texto,2026-09-06T13:49:46Z
acta,senado:110,JUST.SEGINT,JUST,0,0.95,agente:texto,2026-09-06T13:49:46Z
acta,senado:1114,DERSOC.DDHH,DERSOC,0,0.95,agente:texto,2026-09-06T14:16:55Z
acta,senado:1114,DERSOC.GENERO,DERSOC,1,0.95,agente:texto,2026-09-06T14:16:55Z
acta,senado:1114,JUST.PENAL,JUST,0,0.95,agente:texto,2026-09-06T14:16:55Z
acta,senado:1114,JUST.SEGINT,JUST,0,0.95,agente:texto,2026-09-06T14:16:55Z
acta,senado:1119,AUX.TRAMITE,AUX,0,0.85,agente:texto,2026-09-06T13:29:04Z
acta,senado:1119,CYT.PI,CYT,0,0.85,agente:texto,2026-09-06T13:29:04Z
acta,senado:1119,DEF.EXTERIOR,DEF,0,0.85,agente:texto,2026-09-06T13:29:04Z
acta,senado:1119,DERSOC.NINEZ,DERSOC,0,0.85,agente:texto,2026-09-06T13:29:04Z
acta,senado:1119,DESREG.SOCIED,DESREG,1,0.85,agente:texto,2026-09-06T13:29:04Z
acta,senado:1119,ECON.EMERG,ECON,0,0.85,agente:texto,2026-09-06T13:29:04Z
acta,senado:1119,JUST.CIVCOM,JUST,0,0.85,agente:texto,2026-09-06T13:29:04Z
acta,senado:1119,JUST.SEGINT,JUST,0,0.85,agente:texto,2026-09-06T13:29:04Z
acta,senado:1119,PROD.AGRO,PROD,0,0.85,agente:texto,2026-09-06T13:29:04Z
acta,senado:1119,SALUD.SISTEMA,SALUD,0,0.85,agente:texto,2026-09-06T13:29:04Z
acta,senado:1120,AUX.HOMENAJE,AUX,0,0.85,agente:texto,2026-09-06T13:30:33Z
acta,senado:1120,CULT.CULTURA,CULT,1,0.85,agente:texto,2026-09-06T13:30:33Z
acta,senado:1120,EDU.BASICA,EDU,0,0.85,agente:texto,2026-09-06T13:30:33Z
acta,senado:1120,SALUD.MENTAL,SALUD,0,0.85,agente:texto,2026-09-06T13:30:33Z
acta,senado:116,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T13:45:21Z
acta,senado:1163,ECON.DEUDA,ECON,1,0.95,agente:texto,2026-07-22T21:59:26Z
acta,senado:1169,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:59:29Z
acta,senado:117,DESREG.MODEST,DESREG,1,0.85,agente:texto,2026-09-06T14:51:26Z
acta,senado:117,ECON.PRESU,ECON,0,0.85,agente:texto,2026-09-06T14:51:26Z
acta,senado:117,INFRA.OBRA,INFRA,0,0.85,agente:texto,2026-09-06T14:51:26Z
acta,senado:117,JUST.CIVCOM,JUST,0,0.85,agente:texto,2026-09-06T14:51:26Z
acta,senado:1170,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:59:31Z
acta,senado:1171,DEF.EXTERIOR,DEF,1,0.95,agente:texto,2026-07-22T21:59:33Z
acta,senado:1172,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:58:38Z
acta,senado:1173,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:58:40Z
acta,senado:1174,DEF.EXTERIOR,DEF,1,0.95,agente:texto,2026-07-22T21:58:43Z
acta,senado:1175,DERSOC.DDHH,DERSOC,0,0.95,agente:texto,2026-07-22T21:58:46Z
acta,senado:1175,DERSOC.NINEZ,DERSOC,1,0.95,agente:texto,2026-07-22T21:58:46Z
acta,senado:1175,POLINST.ORGEST,POLINST,0,0.95,agente:texto,2026-07-22T21:58:46Z
acta,senado:1176,DESREG.DESECO,DESREG,0,0.85,agente:texto,2026-07-22T21:58:50Z
acta,senado:1176,JUST.CIVCOM,JUST,0,0.85,agente:texto,2026-07-22T21:58:50Z
acta,senado:1176,PROD.COMEX,PROD,1,0.85,agente:texto,2026-07-22T21:58:50Z
acta,senado:1177,TRAB.PREV,TRAB,1,0.95,agente:texto,2026-07-22T21:58:52Z
acta,senado:1178,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:58:55Z
acta,senado:1179,AUX.TRAMITE,AUX,0,0.95,agente:texto,2026-07-22T21:58:58Z
acta,senado:1179,POLINST.CONST,POLINST,1,0.95,agente:texto,2026-07-22T21:58:58Z
acta,senado:1180,DEF.DEFENSA,DEF,0,0.95,agente:texto,2026-07-22T21:59:01Z
acta,senado:1180,ECON.EMERG,ECON,0,0.95,agente:texto,2026-07-22T21:59:01Z
acta,senado:1180,JUST.SEGINT,JUST,0,0.95,agente:texto,2026-07-22T21:59:01Z
acta,senado:1180,SALUD.SISTEMA,SALUD,1,0.95,agente:texto,2026-07-22T21:59:01Z
acta,senado:1180,TRAB.EMPLEOPUB,TRAB,0,0.95,agente:texto,2026-07-22T21:59:01Z
acta,senado:1182,EDU.BASICA,EDU,1,0.4,agente:texto,2026-07-22T21:59:08Z
acta,senado:1182,EDU.SUPERIOR,EDU,0,0.4,agente:texto,2026-07-22T21:59:08Z
acta,senado:1182,INFRA.VIVIENDA,INFRA,0,0.4,agente:texto,2026-07-22T21:59:08Z
acta,senado:1183,POLINST.CONST,POLINST,1,0.95,agente:texto,2026-07-22T21:59:11Z
acta,senado:1183,POLINST.ORGEST,POLINST,0,0.95,agente:texto,2026-07-22T21:59:11Z
acta,senado:1184,EDU.BASICA,EDU,0,0.6,agente:texto,2026-07-22T21:59:05Z
acta,senado:1184,EDU.SUPERIOR,EDU,1,0.6,agente:texto,2026-07-22T21:59:05Z
acta,senado:1184,INFRA.TELECOM,INFRA,0,0.6,agente:texto,2026-07-22T21:59:05Z
acta,senado:1185,DESREG.SOCIED,DESREG,0,0.95,agente:texto,2026-07-22T21:59:14Z
acta,senado:1185,INFRA.VIVIENDA,INFRA,0,0.95,agente:texto,2026-07-22T21:59:14Z
acta,senado:1185,JUST.CIVCOM,JUST,1,0.95,agente:texto,2026-07-22T21:59:14Z
acta,senado:1186,DEF.TRATADO,DEF,1,0.95,agente:texto,2026-07-22T21:59:17Z
acta,senado:1186,DERSOC.DDHH,DERSOC,0,0.95,agente:texto,2026-07-22T21:59:17Z
acta,senado:1186,TRAB.LABOR,TRAB,0,0.95,agente:texto,2026-07-22T21:59:17Z
acta,senado:1187,JUST.JUDIC,JUST,1,0.75,agente:texto,2026-07-22T21:59:21Z
acta,senado:1187,POLINST.ETICA,POLINST,0,0.75,agente:texto,2026-07-22T21:59:21Z
acta,senado:1188,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:59:23Z
acta,senado:1189,CYT.INNOV,CYT,0,0.95,agente:texto,2026-07-22T21:57:45Z
acta,senado:1189,INFRA.TELECOM,INFRA,0,0.95,agente:texto,2026-07-22T21:57:45Z
acta,senado:1189,SALUD.MEDIC,SALUD,0,0.95,agente:texto,2026-07-22T21:57:45Z
acta,senado:1189,SALUD.SISTEMA,SALUD,1,0.95,agente:texto,2026-07-22T21:57:45Z
acta,senado:1190,CYT.CIBER,CYT,0,0.95,agente:texto,2026-07-22T21:57:49Z
acta,senado:1190,DEF.EXTERIOR,DEF,1,0.95,agente:texto,2026-07-22T21:57:49Z
acta,senado:1190,DEF.TRATADO,DEF,0,0.95,agente:texto,2026-07-22T21:57:49Z
acta,senado:1191,CYT.CIENCIA,CYT,0,0.95,agente:texto,2026-07-22T21:57:58Z
acta,senado:1191,DERSOC.DDHH,DERSOC,0,0.95,agente:texto,2026-07-22T21:57:58Z
acta,senado:1191,EDU.SUPERIOR,EDU,0,0.95,agente:texto,2026-07-22T21:57:58Z
acta,senado:1191,JUST.PENAL,JUST,1,0.95,agente:texto,2026-07-22T21:57:58Z
acta,senado:1192,DERSOC.DDHH,DERSOC,0,0.95,agente:texto,2026-07-22T21:58:01Z
acta,senado:1192,ECON.DEUDA,ECON,0,0.95,agente:texto,2026-07-22T21:58:01Z
acta,senado:1192,ECON.TRIB,ECON,0,0.95,agente:texto,2026-07-22T21:58:01Z
acta,senado:1192,POLINST.CONST,POLINST,1,0.95,agente:texto,2026-07-22T21:58:01Z
acta,senado:1193,CYT.CIBER,CYT,0,0.95,agente:texto,2026-07-22T21:58:05Z
acta,senado:1193,DESREG.EMPUB,DESREG,0,0.95,agente:texto,2026-07-22T21:58:05Z
acta,senado:1193,ECON.PRESU,ECON,0,0.95,agente:texto,2026-07-22T21:58:05Z
acta,senado:1193,POLINST.CONST,POLINST,1,0.95,agente:texto,2026-07-22T21:58:05Z
acta,senado:1194,DESREG.MODEST,DESREG,0,0.95,agente:texto,2026-07-22T21:58:08Z
acta,senado:1194,TRAB.LABOR,TRAB,1,0.95,agente:texto,2026-07-22T21:58:08Z
acta,senado:1195,ECON.DEUDA,ECON,1,0.95,agente:texto,2026-07-22T21:57:35Z
acta,senado:1196,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-07-22T21:54:22Z
acta,senado:1197,AMB.AGUA,AMB,0,0.95,agente:texto,2026-07-22T21:57:39Z
acta,senado:1197,CULT.CULTURA,CULT,1,0.95,agente:texto,2026-07-22T21:57:39Z
acta,senado:1197,CULT.MEDIOS,CULT,0,0.95,agente:texto,2026-07-22T21:57:39Z
acta,senado:1197,DEF.TRATADO,DEF,0,0.95,agente:texto,2026-07-22T21:57:39Z
acta,senado:1197,EDU.SUPERIOR,EDU,0,0.95,agente:texto,2026-07-22T21:57:39Z
acta,senado:1197,POLINST.ETICA,POLINST,0,0.95,agente:texto,2026-07-22T21:57:39Z
acta,senado:1198,DESREG.DESECO,DESREG,0,0.75,agente:texto,2026-07-22T21:58:12Z
acta,senado:1198,ECON.EMERG,ECON,0,0.75,agente:texto,2026-07-22T21:58:12Z
acta,senado:1198,PROD.COMEX,PROD,1,0.75,agente:texto,2026-07-22T21:58:12Z
acta,senado:1199,ECON.EMERG,ECON,0,0.95,agente:texto,2026-07-22T21:57:43Z
acta,senado:1199,PROD.AGRO,PROD,1,0.95,agente:texto,2026-07-22T21:57:43Z
acta,senado:12,AUX.SINCLASIF,AUX,1,0.0,agente:texto,2026-09-06T14:27:33Z
acta,senado:1200,ECON.PRESU,ECON,1,0.99,manual,2026-09-07T19:08:32Z
acta,senado:1201,ECON.TRIB,ECON,1,0.95,agente:texto,2026-07-22T21:54:26Z
acta,senado:1202,DEF.DEFENSA,DEF,1,0.95,agente:texto,2026-07-22T21:55:53Z
acta,senado:1203,JUST.JUDIC,JUST,1,0.95,agente:texto,2026-07-22T21:58:17Z
acta,senado:1203,POLINST.ORGEST,POLINST,0,0.95,agente:texto,2026-07-22T21:58:17Z
acta,senado:1204,JUST.JUDIC,JUST,1,0.95,agente:texto,2026-07-22T21:56:04Z
acta,senado:1205,CYT.CIBER,CYT,0,0.95,agente:texto,2026-07-22T21:56:07Z
acta,senado:1205,DERSOC.DDHH,DERSOC,0,0.95,agente:texto,2026-07-22T21:56:07Z
acta,senado:1205,DERSOC.NINEZ,DERSOC,1,0.95,agente:texto,2026-07-22T21:56:07Z
acta,senado:1205,EDU.BASICA,EDU,0,0.95,agente:texto,2026-07-22T21:56:07Z
acta,senado:1206,DEF.TRATADO,DEF,1,0.95,agente:texto,2026-07-22T21:55:56Z
acta,senado:1206,ECON.DEUDA,ECON,0,0.95,agente:texto,2026-07-22T21:55:56Z
